Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX8070811900K,Intel,Core i9-11900K,1,109,1029,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110
CPU,BX8070811700K,Intel,Core i7-11700K,2,108,2099,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107
CPU,BX8070811900,Intel,Core i9-11900,3,106,104,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz
CPU,BX8070811900KF,Intel,Core i9-11900KF,4,105,139,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz
CPU,BX8070811700KF,Intel,Core i7-11700KF,5,105,368,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz
CPU,BX8070811900F,Intel,Core i9-11900F,6,105,88,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz
CPU,BX8070811600KF,Intel,Core i5-11600KF,7,105,240,https://cpu.userbenchmark.com/SpeedTest/1512279/11th-Gen-IntelR-CoreTM-i5-11600KF---390GHz
CPU,BX8070811600K,Intel,Core i5-11600K,8,104,873,https://cpu.userbenchmark.com/Intel-Core-i5-11600K/Rating/4113
CPU,BX8070811700,Intel,Core i7-11700,9,103,360,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz
CPU,BX8070811500,Intel,Core i5-11500,10,102,223,https://cpu.userbenchmark.com/SpeedTest/1496869/11th-Gen-IntelR-CoreTM-i5-11500---270GHz
CPU,BX8070110900K,Intel,Core i9-10900K,11,102,47621,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071
CPU,BX80684I99900KS,Intel,Core i9-9900KS,12,101,7616,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,BX8070110900KF,Intel,Core i9-10900KF,13,101,9857,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,14,101,15401,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086
CPU,BX8070110850K,Intel,Core i9-10850K,15,101,33421,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,16,100,35362,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087
CPU,BX8070811700F,Intel,Core i7-11700F,17,100,219,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,18,99.4,67223,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085
CPU,BX8070811400,Intel,Core i5-11400,19,99.3,574,https://cpu.userbenchmark.com/Intel-Core-i5-11400/Rating/4112
CPU,BX8070811400F,Intel,Core i5-11400F,20,99.2,703,https://cpu.userbenchmark.com/Intel-Core-i5-11400F/Rating/4111
CPU,BX8070110700K,Intel,Core i7-10700K,21,99.1,94908,https://cpu.userbenchmark.com/Intel-Core-i7-10700K/Rating/4070
CPU,,AMD,Ryzen 9 5900,22,98.7,38,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor
CPU,,AMD,Ryzen 7 5800,23,98.5,68,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor
CPU,BX8070110700KF,Intel,Core i7-10700KF,24,98.3,12031,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz
CPU,BX8070110900F,Intel,Core i9-10900F,25,97.8,2947,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz
CPU,BX80684I99900KF,Intel,Core i9-9900KF,26,97.6,13197,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,BX80684I79700K,Intel,Core i7-9700K,27,97.5,379144,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,BX80684I99900K,Intel,Core i9-9900K,28,97.5,352580,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,,Intel,Core i9-10900,29,97.1,5339,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz
CPU,BX80684I79700KF,Intel,Core i7-9700KF,30,97,18496,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,31,96.8,96323,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084
CPU,BX8070110600KF,Intel,Core i5-10600KF,32,95.8,6393,https://cpu.userbenchmark.com/SpeedTest/1225152/IntelR-CoreTM-i5-10600KF-CPU---410GHz
CPU,BX8070110600K,Intel,Core i5-10600K,33,95.1,31866,https://cpu.userbenchmark.com/Intel-Core-i5-10600K/Rating/4072
CPU,BX8070110700F,Intel,Core i7-10700F,34,95.1,17317,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz
CPU,BX8070110700,Intel,Core i7-10700,35,94.8,30227,https://cpu.userbenchmark.com/Intel-Core-i7-10700/Rating/4077
CPU,BX80684I99900,Intel,Core i9-9900,36,94.2,7180,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,BX80684I59600KF,Intel,Core i5-9600KF,37,94.1,50965,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,BX80684I59600K,Intel,Core i5-9600K,38,94.1,280673,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX80684I78086K,Intel,Core i7-8086K,39,93.6,34129,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,BX8070110600,Intel,Core i5-10600,40,93.6,3848,https://cpu.userbenchmark.com/Intel-Core-i5-10600/Rating/4069
CPU,BX80684I79700F,Intel,Core i7-9700F,41,92.9,29659,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,BX80684I79700,Intel,Core i7-9700,42,92.9,50285,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,BX80684I78700K,Intel,Core i7-8700K,43,92.4,622414,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,BX80684I59600,Intel,Core i5-9600,44,91.8,499,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,BX80684I58600K,Intel,Core i5-8600K,45,91.5,214916,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,,AMD,Ryzen 9 5900HS,46,91.3,1717,https://cpu.userbenchmark.com/SpeedTest/1452199/AMD-Ryzen-9-5900HS-with-Radeon-Graphics
CPU,,AMD,Ryzen 9 5900HX,47,91.2,1031,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics
CPU,BX8070110500,Intel,Core i5-10500,48,91,3801,https://cpu.userbenchmark.com/Intel-Core-i5-10500/Rating/4078
CPU,,Intel,Core i9-10980HK,49,89.7,3204,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz
CPU,,Intel,Core i3-10320,50,89.2,240,https://cpu.userbenchmark.com/SpeedTest/1180543/IntelR-CoreTM-i3-10320-CPU---380GHz
CPU,BX80684I59500,Intel,Core i5-9500,51,88.9,5332,https://cpu.userbenchmark.com/SpeedTest/825467/IntelR-CoreTM-i5-9500-CPU---300GHz
CPU,BX80684I78700,Intel,Core i7-8700,52,88.8,243372,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX8070110400,Intel,Core i5-10400,53,88.8,29022,https://cpu.userbenchmark.com/Intel-Core-i5-10400/Rating/4073
CPU,BX80684I39350KF,Intel,Core i3-9350KF,54,88.5,834,https://cpu.userbenchmark.com/Intel-Core-i3-9350KF/Rating/4055
CPU,100-100000279WOF,AMD,Ryzen 7 3800XT,55,88.5,10329,https://cpu.userbenchmark.com/SpeedTest/1218139/AMD-Ryzen-7-3800XT-8-Core-Processor
CPU,100-100000277WOF,AMD,Ryzen 9 3900XT,56,88.4,13072,https://cpu.userbenchmark.com/SpeedTest/1202614/AMD-Ryzen-9-3900XT-12-Core-Processor
CPU,BX80684I58600,Intel,Core i5-8600,57,88.3,15328,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,58,88.3,214715,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044
CPU,,AMD,Ryzen 7 4700G,59,88.2,358,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor
CPU,BX8070110400F,Intel,Core i5-10400F,60,88,46000,https://cpu.userbenchmark.com/Intel-Core-i5-10400F/Rating/4079
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,61,87.7,37879,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057
CPU,100-100000025BOX,AMD,Ryzen 7 3800X,62,87.6,132661,https://cpu.userbenchmark.com/AMD-Ryzen-7-3800X/Rating/4047
CPU,BX80677I77740X,Intel,Core i7-7740X,63,87.6,3965,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,BX8069510940X,Intel,Core i9-10940X,64,87.5,1081,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz
CPU,,Intel,Core i5-10500H,65,87.2,203,https://cpu.userbenchmark.com/SpeedTest/1449890/IntelR-CoreTM-i5-10500H-CPU---250GHz
CPU,BX80671I76900K,Intel,Core i7-6900K,66,87.2,6037,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,67,87,557213,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043
CPU,BX8070110300,Intel,Core i3-10300,68,86.9,187,https://cpu.userbenchmark.com/Intel-Core-i3-10300/Rating/4074
CPU,BX8069510920X,Intel,Core i9-10920X,69,86.9,1442,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz
CPU,BX80677I77700K,Intel,Core i7-7700K,70,86.9,529883,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,,AMD,Ryzen 7 5800HS,71,86.8,224,https://cpu.userbenchmark.com/SpeedTest/1463823/AMD-Ryzen-7-5800HS-with-Radeon-Graphics
CPU,,Intel,Core i9-10900T,72,86.7,67,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz
CPU,,AMD,Ryzen 7 5800H,73,86.7,2383,https://cpu.userbenchmark.com/SpeedTest/1442974/AMD-Ryzen-7-5800H-with-Radeon-Graphics
CPU,,Intel,Core i7-10870H,74,86.5,5246,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz
CPU,,Intel,Core i7-10700T,75,86.5,404,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz
CPU,BX8069510900X,Intel,Core i9-10900X,76,86.5,2620,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz
CPU,BX80673I99920X,Intel,Core i9-9920X,77,86.4,850,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,,AMD,Ryzen 9 5980HS,78,86.3,14,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics
CPU,BX8070110105F,Intel,Core i3-10105F,79,86.2,175,https://cpu.userbenchmark.com/SpeedTest/1482345/IntelR-CoreTM-i3-10105F-CPU---370GHz
CPU,BX80684I58500,Intel,Core i5-8500,80,86.2,30224,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,BX80673I99940X,Intel,Core i9-9940X,81,86,1141,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,100-100000281BOX,AMD,Ryzen 5 3600XT,82,85.9,22384,https://cpu.userbenchmark.com/SpeedTest/1211585/AMD-Ryzen-5-3600XT-6-Core-Processor
CPU,BX80684I59400F,Intel,Core i5-9400F,83,85.9,204349,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051
CPU,BX80671I76950X,Intel,Core i7-6950X,84,85.8,3802,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,BX80684I59400,Intel,Core i5-9400,85,85.7,19896,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz
CPU,BX80673I99960X,Intel,Core i9-9960X,86,85.6,616,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,,Intel,Core i7-10875H,87,85.5,15567,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz
CPU,,Intel,Core i9-10885H,88,85.3,2431,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz
CPU,,AMD,Ryzen 9 4900HS,89,85,7563,https://cpu.userbenchmark.com/SpeedTest/1084184/AMD-Ryzen-9-4900HS-with-Radeon-Graphics
CPU,BX80671I76850K,Intel,Core i7-6850K,90,85,18780,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,,Intel,Core i5-10600T,91,84.9,26,https://cpu.userbenchmark.com/SpeedTest/1250930/IntelR-CoreTM-i5-10600T-CPU---240GHz
CPU,BX80677I57640X,Intel,Core i5-7640X,92,84.8,2423,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,100-1000000158,AMD,Ryzen 5 3500X,93,84.8,28161,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,94,84.5,241310,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041
CPU,,AMD,Ryzen 9 4900H,95,84.4,2243,https://cpu.userbenchmark.com/SpeedTest/1185620/AMD-Ryzen-9-4900H-with-Radeon-Graphics
CPU,100-000000098,AMD,Ryzen 7 4800H,96,84.4,28955,https://cpu.userbenchmark.com/SpeedTest/1032976/AMD-Ryzen-7-4800H-with-Radeon-Graphics
CPU,BX80673I97960X,Intel,Core i9-7960X,97,84.2,1741,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,BX80684I58400,Intel,Core i5-8400,98,84.2,234432,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX8070110100F,Intel,Core i3-10100F,99,84.2,8857,https://cpu.userbenchmark.com/Intel-Core-i3-10100F/Rating/4082
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,100,84.2,3814,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor
CPU,100-1000000050,AMD,Ryzen 5 3500,101,84.1,12483,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053
CPU,,Intel,Core i7-10850H,102,84.1,1986,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz
CPU,BX8069510980XE,Intel,Core i9-10980XE,103,84,1760,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz
CPU,BX8070110100,Intel,Core i3-10100,104,83.9,13332,https://cpu.userbenchmark.com/Intel-Core-i3-10100/Rating/4075
CPU,100-100000031BOX,AMD,Ryzen 5 3600,105,83.9,814966,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040
CPU,BX80673I99900X,Intel,Core i9-9900X,106,83.8,2230,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,107,83.8,3390,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor
CPU,,Intel,Core i5-10500T,108,83.6,225,https://cpu.userbenchmark.com/SpeedTest/1204939/IntelR-CoreTM-i5-10500T-CPU---230GHz
CPU,,AMD,Ryzen 7 4800HS,109,83.4,4938,https://cpu.userbenchmark.com/SpeedTest/1064059/AMD-Ryzen-7-4800HS-with-Radeon-Graphics
CPU,,Intel,Core i9-9980HK,110,83.3,5019,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz
CPU,BX80684I38350K,Intel,Core i3-8350K,111,83.3,23770,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,,Intel,Core i7-10750H,112,83.3,91000,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz
CPU,BX80673I97940X,Intel,Core i9-7940X,113,83.3,3579,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,BX80662I76700K,Intel,Core i7-6700K,114,83.1,553688,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,BX80673I97900X,Intel,Core i9-7900X,115,83.1,15075,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80658i75775C,Intel,Core i7-5775C,116,83.1,1754,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,BX80646I74790K,Intel,Core i7-4790K,117,83,361946,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,BX80673I79800X,Intel,Core i7-9800X,118,83,2721,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,BX80648I75960X,Intel,Core i7-5960X,119,83,14806,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80673I99820X,Intel,Core i9-9820X,120,82.8,1685,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,BX80671I76800K,Intel,Core i7-6800K,121,82.7,38035,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,BX80673I99980X,Intel,Core i9-9980XE,122,82.7,1511,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,BX80677I57600K,Intel,Core i5-7600K,123,82.6,169292,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,BX80648I75930K,Intel,Core i7-5930K,124,82.3,33392,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,,Intel,Core i7-11370H,125,82.2,1438,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz
CPU,CM8068403358413,Intel,Core i7-8700T,126,82.1,3559,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz
CPU,100-000000163,AMD,Ryzen TR 3990X,127,82.1,746,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor
CPU,CM8068403358708,Intel,Core i5-8600T,128,82,215,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz
CPU,BX80673I97920X,Intel,Core i9-7920X,129,81.7,4317,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,100-100000159BOX,AMD,Ryzen 3 3300X,130,81.6,8018,https://cpu.userbenchmark.com/AMD-Ryzen-3-3300X/Rating/4076
CPU,BX80673I77820X,Intel,Core i7-7820X,131,81.5,25799,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,132,81.4,429200,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958
CPU,BX80658i55675C,Intel,Core i5-5675C,133,81.2,847,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,CL8068404069006,Intel,Core i9-9880H,134,81.1,7433,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz
CPU,BX80648I75820K,Intel,Core i7-5820K,135,81.1,92958,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,,Intel,Xeon E3-1245 v6,136,80.7,415,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz
CPU,,Intel,Core i7-8809G,137,80.7,3119,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz
CPU,BX80633I74960X,Intel,Core i7-4960X,138,80.7,3681,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,BX80684I39100,Intel,Core i3-9100,139,80.5,7231,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,140,80.5,2537,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor
CPU,,Intel,Xeon E3-1270 v6,141,80.4,469,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz
CPU,BX80673I77800X,Intel,Core i7-7800X,142,80.3,17317,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,,Intel,Core i5-10200H,143,80.3,831,https://cpu.userbenchmark.com/SpeedTest/1303113/IntelR-CoreTM-i5-10200H-CPU---240GHz
CPU,,Intel,Xeon E3-1286 v3,144,80.3,20,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,BX80673I97980X,Intel,Core i9-7980XE,145,80.2,3692,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,,AMD,Ryzen 5 4600HS,146,80.1,766,https://cpu.userbenchmark.com/SpeedTest/1134526/AMD-Ryzen-5-4600HS-with-Radeon-Graphics
CPU,,Intel,Xeon E5-1650 v3,147,80,5041,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,CL8068404121817,Intel,Core i7-9750H,148,79.9,219576,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz
CPU,,Intel,Core i5-10400T,149,79.9,320,https://cpu.userbenchmark.com/SpeedTest/1189479/IntelR-CoreTM-i5-10400T-CPU---200GHz
CPU,,Intel,Core i7-9850H,150,79.8,6320,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,151,79.7,280647,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956
CPU,BX80662I56600K,Intel,Core i5-6600K,152,79.7,276441,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,BX80684I39100F,Intel,Core i3-9100F,153,79.6,66888,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054
CPU,BX80677I77700,Intel,Core i7-7700,154,79.5,208782,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,,Intel,Core i5-10400H,155,79.4,248,https://cpu.userbenchmark.com/SpeedTest/1084904/IntelR-CoreTM-i5-10400H-CPU---260GHz
CPU,,Intel,Core i7-3970X,156,79.4,2443,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,,Intel,Core i7 X 990,157,79.4,1699,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,158,79.3,7331,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor
CPU,,Intel,Core i7-11375H,159,79.2,78,https://cpu.userbenchmark.com/SpeedTest/1462657/11th-Gen-IntelR-CoreTM-i7-11375H---330GHz
CPU,BX80619I73960X,Intel,Core i7-3960X,160,79.2,1912,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,BX80633I74930K,Intel,Core i7-4930K,161,79.2,20065,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,FH8068403419332,Intel,Core i7-8559U,162,79.2,2058,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz
CPU,BX80646I54690K,Intel,Core i5-4690K,163,79,192324,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,,Intel,Core i5-10300H,164,79,28817,https://cpu.userbenchmark.com/SpeedTest/1027882/IntelR-CoreTM-i5-10300H-CPU---250GHz
CPU,BX80684I38300,Intel,Core i3-8300,165,79,1696,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,,Intel,Core i5-9400H,166,79,489,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz
CPU,,Intel,Core i5-11300H,167,78.8,160,https://cpu.userbenchmark.com/SpeedTest/1504890/11th-Gen-IntelR-CoreTM-i5-11300H---310GHz
CPU,100-000000100,AMD,Ryzen 5 4600H,168,78.7,22273,https://cpu.userbenchmark.com/SpeedTest/1110331/AMD-Ryzen-5-4600H-with-Radeon-Graphics
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,169,78.5,849,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor
CPU,,Intel,Core i7-5775R,170,78.4,142,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz
CPU,,Intel,Core i7-5950HQ,171,78.3,153,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz
CPU,,Intel,Xeon E5-1650 v2,172,78.3,7075,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz
CPU,,Intel,Core i3-10100T,173,78.2,123,https://cpu.userbenchmark.com/SpeedTest/1260090/IntelR-CoreTM-i3-10100T-CPU---300GHz
CPU,,Intel,Xeon E3-1230 v6,174,78.1,387,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz
